number,app,user_feedback,relevant_review,issue_text,fitting_issue,user_feedback_id,issue_id,distance,searched_manually,found_relevant_issue_manually
67,org.mozilla.firefox,"This browser is great, and the sync feature is also useful. My only problem here is: I noticed that this browser takes a lot of battery (9.35% of my power consumption for the last 12 hours - and I only used the app for half an hour)",TRUE,Android 7.1.2. It's most of the time even worse than in this picture: https://imgur.com/a/amXWr  Something like 40%. Had to switch to another browser in a meanwhile until it get fixed. Can I help you by sending some data or anything?,TRUE,gp:AOqpTOGRPh3lhnvlHFQ_O72HPZjxlANj8i5Mx8kjAzaIvRwsGqXg-iEL7sxEvm_kzzlEFo68weO5sy5IC0ZstQ,1500319,0.8650071621,FALSE,FALSE
68,org.mozilla.firefox,"This browser is great, and the sync feature is also useful. My only problem here is: I noticed that this browser takes a lot of battery (9.35% of my power consumption for the last 12 hours - and I only used the app for half an hour)",TRUE,"Firefox (market app / nightly build) freezes repeatedly on Android, 100% CPU consumption",TRUE,gp:AOqpTOGRPh3lhnvlHFQ_O72HPZjxlANj8i5Mx8kjAzaIvRwsGqXg-iEL7sxEvm_kzzlEFo68weO5sy5IC0ZstQ,825757,0.858719945,FALSE,FALSE
69,org.mozilla.firefox,"This browser is great, and the sync feature is also useful. My only problem here is: I noticed that this browser takes a lot of battery (9.35% of my power consumption for the last 12 hours - and I only used the app for half an hour)",TRUE,MWC-demo : Full screen mode in landscape on Galaxy Nexus shows part of the battery Charging with no way to pan to it.,FALSE,gp:AOqpTOGRPh3lhnvlHFQ_O72HPZjxlANj8i5Mx8kjAzaIvRwsGqXg-iEL7sxEvm_kzzlEFo68weO5sy5IC0ZstQ,730021,0.8561661243,FALSE,FALSE
70,org.mozilla.firefox,Good browser with great features. The scrolling speed is slow compared to chrome while also dropping fps count.but i use Firefox it Will be great if u cold fix these issues because this will make it perfect,TRUE,Noticeable slowness in scrolling in Firefox compared to other browser on same system,TRUE,gp:AOqpTOGYufZjG_o-kNpIbvpiKoePUugYNGhu-yYSFhqMSO98v5uhZ9rCQIGXq0HyOx9i8fAkNZiQqO-3bgqTPQ,1025563,0.8711873889,FALSE,FALSE
71,org.mozilla.firefox,Good browser with great features. The scrolling speed is slow compared to chrome while also dropping fps count.but i use Firefox it Will be great if u cold fix these issues because this will make it perfect,TRUE,"Latest update (Ver. 54 April 24, 2017 release date per google play) has disabled settings and help tab in Firefox Beta, as well as disabled  both hardware and arrow tab back buttons",FALSE,gp:AOqpTOGYufZjG_o-kNpIbvpiKoePUugYNGhu-yYSFhqMSO98v5uhZ9rCQIGXq0HyOx9i8fAkNZiQqO-3bgqTPQ,1359673,0.8624739051,FALSE,FALSE
72,org.mozilla.firefox,Good browser with great features. The scrolling speed is slow compared to chrome while also dropping fps count.but i use Firefox it Will be great if u cold fix these issues because this will make it perfect,TRUE,Add a FTU page or some highlights about new features after user install/upgrade firefox for android,FALSE,gp:AOqpTOGYufZjG_o-kNpIbvpiKoePUugYNGhu-yYSFhqMSO98v5uhZ9rCQIGXq0HyOx9i8fAkNZiQqO-3bgqTPQ,901814,0.8532422781,FALSE,FALSE
73,org.mozilla.firefox,"I use only Firefox. Some bugs: sometimes I press the go button to browse to a website after typing a url and nothing happens until I close that tab and try with a new one. Today, long pressing links only seems to highlight text(can't open in a new tab). The tab interface should have a faster way to switch. Sometimes android warns me that Firefox is draining my battery.",TRUE,"when Firefox is not running and I send an intent to it from Google's home key swipe search, the website loads as the only tab, not a new one.",FALSE,gp:AOqpTOHzAOUrDtYYn1B9yCQmjNEcueQ2QdkFjaFwLXPAU97mPxDk0xkXI7-xHpP8ujUGoB0tMG3FEUFK4tOl8A,884167,0.9047225118,TRUE,TRUE
74,org.mozilla.firefox,"I use only Firefox. Some bugs: sometimes I press the go button to browse to a website after typing a url and nothing happens until I close that tab and try with a new one. Today, long pressing links only seems to highlight text(can't open in a new tab). The tab interface should have a faster way to switch. Sometimes android warns me that Firefox is draining my battery.",TRUE,"In an installed Open Web App on android, content opened in a new tab can't be accessed (when opened via context-menu or via author configuring their links to spawn new tabs in e.g. Twitter)",FALSE,gp:AOqpTOHzAOUrDtYYn1B9yCQmjNEcueQ2QdkFjaFwLXPAU97mPxDk0xkXI7-xHpP8ujUGoB0tMG3FEUFK4tOl8A,1005134,0.8927437067,TRUE,TRUE
75,org.mozilla.firefox,"I use only Firefox. Some bugs: sometimes I press the go button to browse to a website after typing a url and nothing happens until I close that tab and try with a new one. Today, long pressing links only seems to highlight text(can't open in a new tab). The tab interface should have a faster way to switch. Sometimes android warns me that Firefox is draining my battery.",TRUE,[Tablet] - Unable to regain access to the the address-bar on Bing.com after scrolling; no way to reveal dynamic toolbar,FALSE,gp:AOqpTOHzAOUrDtYYn1B9yCQmjNEcueQ2QdkFjaFwLXPAU97mPxDk0xkXI7-xHpP8ujUGoB0tMG3FEUFK4tOl8A,902138,0.8883918524,TRUE,TRUE
76,org.mozilla.firefox,"Been using Firefox since version 3 on windows and was happy to see they made the Android version as I rather stick to a browser I already know and trust. Best thing about this is being able to sync my tabs between my PC and smartphone and it's as fast on my phone even with multiple tabs open and does not drain my battery. Disappointed that no add-ons I installed works so far, but maybe that will improve in the future.",TRUE,"My addons aren't working correctly anymore, and when I try to log in to add-ons, wether from my android device or from PC, I can't",TRUE,gp:AOqpTOHbrNhlH359MIPvpzSGH4l2qkE86AdtYfP77VyU0aTrooapnt77vm3pPXZnYSbvMPuzIovJjWz9ydoGhQ,1053506,0.8846101165,FALSE,FALSE
77,org.mozilla.firefox,"Been using Firefox since version 3 on windows and was happy to see they made the Android version as I rather stick to a browser I already know and trust. Best thing about this is being able to sync my tabs between my PC and smartphone and it's as fast on my phone even with multiple tabs open and does not drain my battery. Disappointed that no add-ons I installed works so far, but maybe that will improve in the future.",TRUE,I need a short menu button. My phone doesn't have a hardware button. I am using the beta for android,FALSE,gp:AOqpTOHbrNhlH359MIPvpzSGH4l2qkE86AdtYfP77VyU0aTrooapnt77vm3pPXZnYSbvMPuzIovJjWz9ydoGhQ,1173209,0.8801427484,FALSE,FALSE
78,org.mozilla.firefox,"Been using Firefox since version 3 on windows and was happy to see they made the Android version as I rather stick to a browser I already know and trust. Best thing about this is being able to sync my tabs between my PC and smartphone and it's as fast on my phone even with multiple tabs open and does not drain my battery. Disappointed that no add-ons I installed works so far, but maybe that will improve in the future.",TRUE,We need a lock screen widget that launches a guest browsing session of Firefox for Android without unlocking the phone,FALSE,gp:AOqpTOHbrNhlH359MIPvpzSGH4l2qkE86AdtYfP77VyU0aTrooapnt77vm3pPXZnYSbvMPuzIovJjWz9ydoGhQ,1014842,0.8776003122,FALSE,FALSE
79,org.mozilla.firefox,"Good for privacy as it allows privacy minded extensions but the UI is absolutely terrible from a poweruser's perspective. Simple gestures like drag to reload is missing. No way to copy only the text portion of a link. No way to open a new tab from the detailed context menu when inside the tabs view (can only launch new tab with the + icon), and more.",TRUE,"since update to 52.0 long-tap on links doesn't open context menu, but only allows to copy selected text",TRUE,gp:AOqpTOF6TYtpuThJUGpGTIsTK91dXTre1bwh1JA8Bo6KWXQ04eu9L3heyaOvT_vS0A3eWsuIuv0-sJ2-gui1CA,1346511,0.9137399197,FALSE,FALSE
80,org.mozilla.firefox,"Good for privacy as it allows privacy minded extensions but the UI is absolutely terrible from a poweruser's perspective. Simple gestures like drag to reload is missing. No way to copy only the text portion of a link. No way to open a new tab from the detailed context menu when inside the tabs view (can only launch new tab with the + icon), and more.",TRUE,Helper app icon appears in wrong tab when a page loads in a background tab,FALSE,gp:AOqpTOF6TYtpuThJUGpGTIsTK91dXTre1bwh1JA8Bo6KWXQ04eu9L3heyaOvT_vS0A3eWsuIuv0-sJ2-gui1CA,928439,0.9108588099,FALSE,FALSE
81,org.mozilla.firefox,"Good for privacy as it allows privacy minded extensions but the UI is absolutely terrible from a poweruser's perspective. Simple gestures like drag to reload is missing. No way to copy only the text portion of a link. No way to open a new tab from the detailed context menu when inside the tabs view (can only launch new tab with the + icon), and more.",TRUE,Long pressing on content in the Apps and Addons pages cause text selection and context menus to be displayed,TRUE,gp:AOqpTOF6TYtpuThJUGpGTIsTK91dXTre1bwh1JA8Bo6KWXQ04eu9L3heyaOvT_vS0A3eWsuIuv0-sJ2-gui1CA,784222,0.9101275206,FALSE,FALSE
82,org.mozilla.firefox,"almost all of addons are not available for installation? what the hell happened,I keep getting connection failed error.i can't even install adguard extension...",TRUE,"Click to play isn't working, flash is simply enabled already",FALSE,gp:AOqpTOG9CiNNXZdfD3Z0XZJUNkG8sPxKwc-tl4WPFVy1YTpY0fQZF22zG75ZqxV_OETSasyr2aHE4sq2j8jxkw,850599,0.8604131341,TRUE,FALSE
83,org.mozilla.firefox,"almost all of addons are not available for installation? what the hell happened,I keep getting connection failed error.i can't even install adguard extension...",TRUE,INNER_UNMAKE_PACKAGE doesn't work with omnijar,FALSE,gp:AOqpTOG9CiNNXZdfD3Z0XZJUNkG8sPxKwc-tl4WPFVy1YTpY0fQZF22zG75ZqxV_OETSasyr2aHE4sq2j8jxkw,709980,0.860367775,TRUE,FALSE
84,org.mozilla.firefox,"almost all of addons are not available for installation? what the hell happened,I keep getting connection failed error.i can't even install adguard extension...",TRUE,"Install is failing on the Samsung store with ""Unable to install application due to error popup""",FALSE,gp:AOqpTOG9CiNNXZdfD3Z0XZJUNkG8sPxKwc-tl4WPFVy1YTpY0fQZF22zG75ZqxV_OETSasyr2aHE4sq2j8jxkw,1477177,0.8602263927,TRUE,FALSE
85,org.mozilla.firefox,I don't waste time with systems that don't work. Avoid the headaches don't waste time on this browser. Firefox not accepting my signin password so I cannot setup firefox as my browser. Firefox makes it almost impossible to get help.,TRUE,"Every time I minimise the browser and come back to browser it reloads the whole page ,as in use of more data",FALSE,gp:AOqpTOFv75ZTcL__aV44YWHHXdjXazNo9Hlk-Jb1NiLBxSzwkM2rf1gcXfTsMy-W8PZdPEpC_GpTh1vceIG3Yg,1053196,0.8533096313,TRUE,FALSE
86,org.mozilla.firefox,I don't waste time with systems that don't work. Avoid the headaches don't waste time on this browser. Firefox not accepting my signin password so I cannot setup firefox as my browser. Firefox makes it almost impossible to get help.,TRUE,Android 7.1.2. It's most of the time even worse than in this picture: https://imgur.com/a/amXWr  Something like 40%. Had to switch to another browser in a meanwhile until it get fixed. Can I help you by sending some data or anything?,FALSE,gp:AOqpTOFv75ZTcL__aV44YWHHXdjXazNo9Hlk-Jb1NiLBxSzwkM2rf1gcXfTsMy-W8PZdPEpC_GpTh1vceIG3Yg,1500319,0.8488451838,TRUE,FALSE
87,org.mozilla.firefox,I don't waste time with systems that don't work. Avoid the headaches don't waste time on this browser. Firefox not accepting my signin password so I cannot setup firefox as my browser. Firefox makes it almost impossible to get help.,TRUE,There is no obvious way to delete an email from a dropdown list of a login page.GitHub exactly.I am using android OS,FALSE,gp:AOqpTOFv75ZTcL__aV44YWHHXdjXazNo9Hlk-Jb1NiLBxSzwkM2rf1gcXfTsMy-W8PZdPEpC_GpTh1vceIG3Yg,1435046,0.8450548649,TRUE,FALSE
88,org.mozilla.firefox,Not optimised for desktop modes like Samsung DeX. Scaling is terrible and there is no right-click functionality with a mouse. Will continue to use Samsung Internet instead.,TRUE,The Youtube 3 dots settings menu is not displayed in desktop mode if the screen is zoomed in,FALSE,gp:AOqpTOFPbFBgWDrmy_Ec76ZO8IijsxWH74LCHj9GdkYEJ-NVwY5rWYLVQ8Tc2P0vnpRUiKvod2X2IWpzaqbFjw,1513210,0.9150865674,TRUE,TRUE
89,org.mozilla.firefox,Not optimised for desktop modes like Samsung DeX. Scaling is terrible and there is no right-click functionality with a mouse. Will continue to use Samsung Internet instead.,TRUE,Not obvious that browser menu is scrollable on small screen devices,FALSE,gp:AOqpTOFPbFBgWDrmy_Ec76ZO8IijsxWH74LCHj9GdkYEJ-NVwY5rWYLVQ8Tc2P0vnpRUiKvod2X2IWpzaqbFjw,1048300,0.8980506659,TRUE,TRUE
90,org.mozilla.firefox,Not optimised for desktop modes like Samsung DeX. Scaling is terrible and there is no right-click functionality with a mouse. Will continue to use Samsung Internet instead.,TRUE,Scrolling via trackpad on devices with keybaord-dock triggers multitouch pinch-zooming,FALSE,gp:AOqpTOFPbFBgWDrmy_Ec76ZO8IijsxWH74LCHj9GdkYEJ-NVwY5rWYLVQ8Tc2P0vnpRUiKvod2X2IWpzaqbFjw,850589,0.8979536891,TRUE,TRUE
91,org.mozilla.firefox,"Browser is so slow at loading pages and crashes the majority of the time I use it. Most of the time I get so frustrated with it that I go and use chrome because I dont have any issuess when I use chrome and I hate chrome and would prefer not to use it. I like the desktop version of firefox, but this mobile version is garbage. I never knew how bad a browser could be until I used this one. Almost every time I try to go to a new page it either takes 5 minutes to load or doesnt load or crashes.",TRUE,"Every time I minimise the browser and come back to browser it reloads the whole page ,as in use of more data",FALSE,gp:AOqpTOFy_BJES6PwGoaLdmnntskVyWajpxnjjOElLCLcBZQ1JQNqWZ-wi7B-Iv8cuvij9ZfP_ihbsGNGe959lw,1053196,0.8860814571,TRUE,TRUE
92,org.mozilla.firefox,"Browser is so slow at loading pages and crashes the majority of the time I use it. Most of the time I get so frustrated with it that I go and use chrome because I dont have any issuess when I use chrome and I hate chrome and would prefer not to use it. I like the desktop version of firefox, but this mobile version is garbage. I never knew how bad a browser could be until I used this one. Almost every time I try to go to a new page it either takes 5 minutes to load or doesnt load or crashes.",TRUE,Android 7.1.2. It's most of the time even worse than in this picture: https://imgur.com/a/amXWr  Something like 40%. Had to switch to another browser in a meanwhile until it get fixed. Can I help you by sending some data or anything?,FALSE,gp:AOqpTOFy_BJES6PwGoaLdmnntskVyWajpxnjjOElLCLcBZQ1JQNqWZ-wi7B-Iv8cuvij9ZfP_ihbsGNGe959lw,1500319,0.8770003915,TRUE,TRUE
93,org.mozilla.firefox,"Browser is so slow at loading pages and crashes the majority of the time I use it. Most of the time I get so frustrated with it that I go and use chrome because I dont have any issuess when I use chrome and I hate chrome and would prefer not to use it. I like the desktop version of firefox, but this mobile version is garbage. I never knew how bad a browser could be until I used this one. Almost every time I try to go to a new page it either takes 5 minutes to load or doesnt load or crashes.",TRUE,My canvas html5 pages work fine until the last update. Now I can only see a white page. In desktop work fine.  I think is because the sound in my page.,FALSE,gp:AOqpTOFy_BJES6PwGoaLdmnntskVyWajpxnjjOElLCLcBZQ1JQNqWZ-wi7B-Iv8cuvij9ZfP_ihbsGNGe959lw,1567503,0.867205143,TRUE,TRUE
94,org.mozilla.firefox,"The browser always crash for no reason, this version is whacked I swear.",TRUE,"Firefox Beta version 65.0b5 gives the false & erroneous error message that ""This connection is untrusted"" for EVERY Web page when using Adguard.",FALSE,gp:AOqpTOFP2RuEtHtN1dr-IcXh8tiIQkYnSWALlYHBtLmuTAviU7PVHSyDCFDmlqQjXuFEIYq8TsspSptOsE5DMw,1515842,0.8489120007,FALSE,FALSE
95,org.mozilla.firefox,"The browser always crash for no reason, this version is whacked I swear.",TRUE,Android 7.1.2. It's most of the time even worse than in this picture: https://imgur.com/a/amXWr  Something like 40%. Had to switch to another browser in a meanwhile until it get fixed. Can I help you by sending some data or anything?,FALSE,gp:AOqpTOFP2RuEtHtN1dr-IcXh8tiIQkYnSWALlYHBtLmuTAviU7PVHSyDCFDmlqQjXuFEIYq8TsspSptOsE5DMw,1500319,0.8466755748,FALSE,FALSE
96,org.mozilla.firefox,"The browser always crash for no reason, this version is whacked I swear.",TRUE,Firefox for Android mobile has a massive bug  Because it keep going close while I am busy on a website,TRUE,gp:AOqpTOFP2RuEtHtN1dr-IcXh8tiIQkYnSWALlYHBtLmuTAviU7PVHSyDCFDmlqQjXuFEIYq8TsspSptOsE5DMw,1297618,0.8409824967,FALSE,FALSE
97,org.mozilla.firefox,1. The menu of the selected text does not show all options which the google chrome does. 2. the Pul-down to refresh doesn't work.,TRUE,Enable pull-to-refresh on Sync'd tabs page,TRUE,gp:AOqpTOG3sb-6WDuHEOra7vee991nfoRPddy6JUUWIGSmxqkpHcthwWSm70n2TdxdghmYlsfXba4TXcSQ2eAyHQ,850600,0.8996269703,FALSE,FALSE
98,org.mozilla.firefox,1. The menu of the selected text does not show all options which the google chrome does. 2. the Pul-down to refresh doesn't work.,TRUE,"Custom tabs: reload/refresh button from menu doesn't change to ""x""",FALSE,gp:AOqpTOG3sb-6WDuHEOra7vee991nfoRPddy6JUUWIGSmxqkpHcthwWSm70n2TdxdghmYlsfXba4TXcSQ2eAyHQ,1353019,0.8985102177,FALSE,FALSE
99,org.mozilla.firefox,1. The menu of the selected text does not show all options which the google chrome does. 2. the Pul-down to refresh doesn't work.,TRUE,Follow-up: Refresh sections in newtab immediately when settings change,FALSE,gp:AOqpTOG3sb-6WDuHEOra7vee991nfoRPddy6JUUWIGSmxqkpHcthwWSm70n2TdxdghmYlsfXba4TXcSQ2eAyHQ,1395792,0.8964816928,FALSE,FALSE
100,org.mozilla.firefox,"Slow and with updates getting all the time more complicated to use. Still, is my go to browser, my only browser which I use when I need to trust the browser, f.ex shopping etc.",TRUE,"Every time I minimise the browser and come back to browser it reloads the whole page ,as in use of more data",FALSE,gp:AOqpTOEOpjzSXssZdw-v-eWaXR0Ute2zTN4opvkT9k8uzG7AKcYMD1fqqfcTiknFCNS9GaMk6J1yuw_6KLf0YQ,1053196,0.9008174539,TRUE,TRUE
101,org.mozilla.firefox,"Slow and with updates getting all the time more complicated to use. Still, is my go to browser, my only browser which I use when I need to trust the browser, f.ex shopping etc.",TRUE,Search widget retains search history from Firefox Android browser even after it is deleted from the browser on close,FALSE,gp:AOqpTOEOpjzSXssZdw-v-eWaXR0Ute2zTN4opvkT9k8uzG7AKcYMD1fqqfcTiknFCNS9GaMk6J1yuw_6KLf0YQ,1140936,0.8865873218,TRUE,TRUE
